id_persona	categoria	forma	index_token	context	estat
pa-031	perifrasi_past_candidata	va fer	642	constitució el dinar que es va fer a l'hotel rullant allà	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam arribar	653	eren les parròquies altes i vam arribar tots junts que si	candidat textual ASR; revisió auditiva pendent
pa-031	negacio_lexical_candidat	tampoc	675	sigut justa la votació però tampoc pensàvem nosaltres que a tothom	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_hi_candidat	hi	681	pensàvem nosaltres que a tothom hi teníem un delegat a la	candidat textual ASR; revisió auditiva pendent
pa-031	negacio_lexical_candidat	tampoc	688	un delegat a la constitució tampoc el puguem deixar penjat si	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_ho_candidat	ho	695	puguem deixar penjat si ell ho havia aprovat vam haver de	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam haver	698	si ell ho havia aprovat vam haver de respectar una mica	candidat textual ASR; revisió auditiva pendent
pa-031	possessius_candidat	seva	705	de respectar una mica la seva constitució perquè ens ho explicàvem	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_ho_candidat	ho	709	la seva constitució perquè ens ho explicàvem no es passa que	candidat textual ASR; revisió auditiva pendent
pa-031	possessius_candidat	nostres	718	passa que treballes a les nostres espatlles eren conscients que tot	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam voler	744	no es podia fer però vam voler fer un intent a	candidat textual ASR; revisió auditiva pendent
pa-031	contacte_castella_candidat	bueno	759	si es podia canviar i bueno això realment pensàvem que era	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam arribar	778	a la nit d'aquí quan vam arribar aquí la nit abans	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_en_candidat	en	786	la nit abans pensàvem que en cadascú es podria revertir alguna	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	va veure	797	cosa però aquí ja es va veure que era impossible poder	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_hi_candidat	hi	813	lo endavant perquè l'endemà ja hi havia el consell no podíem	candidat textual ASR; revisió auditiva pendent
pa-031	contacte_castella_candidat	bueno	833	que sí que volíem tots bueno almenys quasi tots que algun	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_hi_candidat	hi	841	tots que algun si no hi hagués hagut constitució potser no	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_hi_candidat	hi	853	que sí que volíem que hi hagués una constitució i aleshores	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam dir	859	hagués una constitució i aleshores vam dir me a la llarga	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	va bé	867	a la llarga si no va bé hi ha mala sort	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_hi_candidat	hi	869	llarga si no va bé hi ha mala sort però el	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam estimar	910	no tindre una polpocional us vam estimar més agafar aquest sistema	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	van marxar	926	forts i veig consellers que van marxar i penso que el	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	va ser	936	el marxar que els consellers va ser com van veure es	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	van veure	939	els consellers va ser com van veure es van aixecar i	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	van aixecar	942	ser com van veure es van aixecar i van sortir van	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	van sortir	945	veure es van aixecar i van sortir van veure i va	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	van veure	947	van aixecar i van sortir van veure i va no això	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	va no	950	van sortir van veure i va no això se'n va morris	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	va morris	954	i va no això se'n va morris no em de sé	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	va acabar	975	allà i els dos es va acabar allò diuen bueno mira	candidat textual ASR; revisió auditiva pendent
pa-031	contacte_castella_candidat	bueno	979	es va acabar allò diuen bueno mira ja veurem el que	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam decidir	996	consell ja el sortirem ja vam decidir tots aquí i que	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	van aixecar	1010	ja està al moment que van aixecar i vam dir bueno	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam dir	1013	moment que van aixecar i vam dir bueno això se'n va	candidat textual ASR; revisió auditiva pendent
pa-031	contacte_castella_candidat	bueno	1015	van aixecar i vam dir bueno això se'n va morris què	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	va morris	1018	vam dir bueno això se'n va morris què fem dixem que	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_hi_candidat	hi	1025	què fem dixem que no hi hagi constitució si nosaltres votem	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_hi_candidat	hi	1034	nosaltres votem que no no hi haurà constitució al més una	candidat textual ASR; revisió auditiva pendent
pa-031	possessius_candidat	nostres	1055	tot de carles coprínseps els nostres no sé com ha dit	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam dir	1062	sé com ha dit això vam dir la constitució la necessitem	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	van i	1071	la necessitem tirem on de van i estar tenim molts arguments	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_ho_candidat	ho	1077	i estar tenim molts arguments ho hem defensat fins a l'últim	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_ho_candidat	ho	1089	no hem pogut doncs ja ho defensarem i es va decidir	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	va decidir	1093	ja ho defensarem i es va decidir que sí i vam	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam decidir	1098	va decidir que sí i vam decidir bueno hem de tenir	candidat textual ASR; revisió auditiva pendent
pa-031	contacte_castella_candidat	bueno	1100	que sí i vam decidir bueno hem de tenir constitució sí	candidat textual ASR; revisió auditiva pendent
pa-031	possessius_candidat	nostres	1111	o sí hauríem d'explicar els nostres electors perquè nosaltres estàvem convençuts	candidat textual ASR; revisió auditiva pendent
pa-031	possessius_candidat	nostres	1136	que era el poble dels nostres electors el pensament dels nostres	candidat textual ASR; revisió auditiva pendent
pa-031	possessius_candidat	nostres	1141	nostres electors el pensament dels nostres electors i vam dir bueno	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam dir	1144	pensament dels nostres electors i vam dir bueno us ho haurem	candidat textual ASR; revisió auditiva pendent
pa-031	contacte_castella_candidat	bueno	1146	nostres electors i vam dir bueno us ho haurem d'espavilar per	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_ho_candidat	ho	1148	i vam dir bueno us ho haurem d'espavilar per fer los	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam dir	1161	que hem aprovat nosaltres i vam dir bueno al final votem	candidat textual ASR; revisió auditiva pendent
pa-031	contacte_castella_candidat	bueno	1163	aprovat nosaltres i vam dir bueno al final votem la i	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vaig dormir	1177	que la nit jo no vaig dormir eh jo sabia que	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam detindre	1188	la votaria sempre perquè el vam detindre en la constitució i	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_en_candidat	en	1190	sempre perquè el vam detindre en la constitució i no era	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_hi_candidat	hi	1209	que era un pas que hi hagués una oposició aquí que	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_en_candidat	n'hi	1222	tingut o vots perquè si n'hi hagués o vots segur que	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_en_candidat	en	1230	vots segur que haguessin sigut en contra de cara al poble	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam donar	1255	porroquia de la maçana segur vam donar a compte que hi	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_hi_candidat	hi	1260	vam donar a compte que hi havia gent que anàvem a	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam decidir	1277	no a la constitució aleshores vam decidir que havíem de fer	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam fer	1289	a nosaltres directament i no vam fer el porta a porta	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam fer	1307	sort amb la desencusa que vam fer els pins de la	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_hi_candidat	hi	1315	pins de la constitució anar hi a regalar un pin de	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_hi_candidat	hi	1336	d'això és de poder los hi parlar explicar los hi i	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_hi_candidat	hi	1340	los hi parlar explicar los hi i realment com quedava la	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam tenir	1348	com quedava la cosa i vam tenir un èxit important perquè	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	va ser	1359	la maçana el percentatge de va ser molt elevat la maçana	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_ho_candidat	ho	1393	gent de la maçana no ho volia i això va ser	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	va ser	1397	no ho volia i això va ser molt important de poder	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_ho_candidat	ho	1403	ser molt important de poder ho em sembla que al final	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	va salvar	1425	els usuricostums i allà es va salvar tot aleshores amb això	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_en_candidat	en	1449	que un conseller tenia aquí en aquells moments cada conseller expressava	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_ho_candidat	ho	1472	és el grup parlamentari que ho expressa i moltes vegades no	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_ho_candidat	ho	1482	no pots estar d'acord i ho has acceptat perquè ho has	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_ho_candidat	ho	1486	i ho has acceptat perquè ho has d'acceptar però no pots	candidat textual ASR; revisió auditiva pendent
pa-031	contacte_castella_candidat	bueno	1496	pots sortir aquí a dir bueno això no hi estic d'acord	candidat textual ASR; revisió auditiva pendent
pa-031	pronom_hi_candidat	hi	1499	a dir bueno això no hi estic d'acord i això és	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	va passar	1542	veníem d'una etapa molt dolenta va passar després de l'expressió que	candidat textual ASR; revisió auditiva pendent
pa-031	perifrasi_past_candidata	vam tindre	1548	passar després de l'expressió que vam tindre i tothom estava d'acord	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	van ser	2	aquelles eleccions van ser les eleccions una mica	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	32	les set menys quart no hi havia candidatura i en aquell	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_en_candidat	en	36	no hi havia candidatura i en aquell moment doncs van firmar	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	van firmar	40	i en aquell moment doncs van firmar un paper allà per	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va presentar	57	passava allà i no s'hi va presentar com més va ser	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va ser	61	s'hi va presentar com més va ser una cosa una mica	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va seguir	69	cosa una mica estranya però va seguir gins va seguir gins	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va seguir	72	estranya però va seguir gins va seguir gins sí sí que	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	79	gins sí sí que no hi havia gent que em va	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va menar	84	hi havia gent que em va menar a tocar molts i	candidat textual ASR; revisió auditiva pendent
pa-032	contacte_castella_candidat	bueno	104	no i que no i bueno a l'últim vam ser a	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	vam ser	107	no i bueno a l'últim vam ser a quatre que ens	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_ho_candidat	ho	113	ser a quatre que ens ho vam apuntar i vam dir	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	vam apuntar	114	a quatre que ens ho vam apuntar i vam dir que	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	vam dir	117	ens ho vam apuntar i vam dir que era que passi	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	vam estar	125	era que passi i aquí vam estar no no estàvem allà	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	154	també sí algun altre també hi era i persones diferents d'idees	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	van dir	184	moment de que no es van dir que no hi havia	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	188	es van dir que no hi havia llista i aleshores els	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	van posar	197	aleshores els dos oponents es van posar d'acord al moment al	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	208	moment doncs doncs vinga vés hi li diu l'altre oponent i	candidat textual ASR; revisió auditiva pendent
pa-032	possessius_candidat	meus	226	diu jo i tots els meus vots tots els que porto	candidat textual ASR; revisió auditiva pendent
pa-032	possessius_candidat	teus	234	els que porto jo són teus així és mateix mira com	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va fer	241	és mateix mira com se'n va fer la llista amb cinc	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va arreglar	284	bar amb cinc minuts es va arreglar tot i ja ho	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_ho_candidat	ho	289	va arreglar tot i ja ho quan ja hi vam entrar	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	292	i ja ho quan ja hi vam entrar ja hi vam	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	vam entrar	293	ja ho quan ja hi vam entrar ja hi vam entrar	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	296	ja hi vam entrar ja hi vam entrar amb aquesta idea	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	vam entrar	297	hi vam entrar ja hi vam entrar amb aquesta idea de	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	311	no sabíem encara quina redactat hi haurí aquesta constitució això no	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_ho_candidat	ho	317	haurí aquesta constitució això no ho sabíem el que els altres	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_ho_candidat	ho	362	posat al cap això ja ho teníem i per això es	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va escrivent	368	teníem i per això es va escrivent aquestes reunions per anar	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	vam posar	377	per anar perfilant coses i vam posar hi l'albert d'anar a	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	379	perfilant coses i vam posar hi l'albert d'anar a discutir la	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_en_candidat	en	390	constitució i llavors de tant en tant no sé quantes no	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	vam tenir	403	de dir les reunions que vam tenir aquí sobre teníem una	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	445	eh i tot i clar hi havia coses que tampoc les	candidat textual ASR; revisió auditiva pendent
pa-032	negacio_lexical_candidat	tampoc	449	clar hi havia coses que tampoc les volia aprendre jo sol	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va ser	477	l'una de la més grossa va ser perdre dels consellers aquesta	candidat textual ASR; revisió auditiva pendent
pa-032	contacte_castella_candidat	pues	483	ser perdre dels consellers aquesta pues clar jo no volia seguir	candidat textual ASR; revisió auditiva pendent
pa-032	negacio_lexical_candidat	tampoc	497	perdre dels consellers que jo tampoc ho havia d'haver també li	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_ho_candidat	ho	498	dels consellers que jo tampoc ho havia d'haver també li hauria	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_en_candidat	en	521	perdut dos que a vegades en tenim més i tot dels	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_en_candidat	en	530	tot dels que però llavors en aquell moment perdre dels consellers	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va seguir	541	era important i clar això va seguir també la decididió de	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	558	conseller sols eh no també hi vam entrar amb so de	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	vam entrar	559	sols eh no també hi vam entrar amb so de pau	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	vam reunir	575	el primer dia que ens vam reunir tots els consellers aquí	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	590	i punto no aquí no hi havia guerrilles ni hi havia	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	594	no hi havia guerrilles ni hi havia res no el dia	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	vam reunir	602	no el dia que ens vam reunir aquí aquí aquí els	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	627	les majories tiraran davant no hi ha majories ni més nories	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	635	ni més nories abans d'haver hi la constitució no es pensi	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_ho_candidat	ho	657	no no no perquè no ho sé eh no ho visquiu	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_ho_candidat	ho	661	no ho sé eh no ho visquiu malament tampoc aleshores era	candidat textual ASR; revisió auditiva pendent
pa-032	negacio_lexical_candidat	tampoc	664	eh no ho visquiu malament tampoc aleshores era el bunt també	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va bé	680	i i de vegades quan va bé dius ahora ens hem	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va ser	728	doncs clar aquest bunt i va ser hi eh i va	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	730	aquest bunt i va ser hi eh i va ser hi	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va ser	733	va ser hi eh i va ser hi aquí era llavors	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	735	hi eh i va ser hi aquí era llavors ja veníven	candidat textual ASR; revisió auditiva pendent
pa-032	contacte_castella_candidat	bueno	752	també era i i sí bueno és l'opter dels consellers es	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va canviar	758	és l'opter dels consellers es va canviar el sistema jo no	candidat textual ASR; revisió auditiva pendent
pa-032	negacio_lexical_candidat	mai	766	sistema jo no l'havia viscut mai aquest sistema aquí llavors van	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	van entre	771	mai aquest sistema aquí llavors van entre els partits no n'hi	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_en_candidat	n'hi	776	van entre els partits no n'hi havia no n'hi havia de	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_en_candidat	n'hi	779	partits no n'hi havia no n'hi havia de partits llavors hi	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	784	n'hi havia de partits llavors hi havia hi havia hi havia	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	786	de partits llavors hi havia hi havia hi havia votat les	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	788	llavors hi havia hi havia hi havia votat les llistres obertes	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va entrar	797	llistres obertes i llavors clar va entrar els partits va entrar	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va entrar	801	clar va entrar els partits va entrar els partits perquè va	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va haver	806	va entrar els partits perquè va haver llista nacional i llista	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	857	sí deixins no és que hi hagi una posició allò de	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_en_candidat	n'he	894	dir no és allò que n'he tingut un de dir ara	candidat textual ASR; revisió auditiva pendent
pa-032	contacte_castella_candidat	bueno	906	no no no no però bueno sempre hi havia idees que	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	908	no no però bueno sempre hi havia idees que no agradava	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_en_candidat	en	914	havia idees que no agradava en tant però llavors es van	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	van disfodir	919	en tant però llavors es van disfodir i el dia de	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va sent	933	les altres eh quan se va sent aquí és que va	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va dir	938	va sent aquí és que va dir que no ho volia	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_ho_candidat	ho	942	que va dir que no ho volia votar encara no ens	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_ho_candidat	ho	948	volia votar encara no ens ho havia dit eh i sí	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_ho_candidat	ho	964	a veure si ara aquest ho podrà tot arrolar però tampoc	candidat textual ASR; revisió auditiva pendent
pa-032	negacio_lexical_candidat	tampoc	969	ho podrà tot arrolar però tampoc tampoc ni desconfiava m'ho eh	candidat textual ASR; revisió auditiva pendent
pa-032	negacio_lexical_candidat	tampoc	970	podrà tot arrolar però tampoc tampoc ni desconfiava m'ho eh allò	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va voler	979	eh allò de desconfiar potser va voler fer un punt dels	candidat textual ASR; revisió auditiva pendent
pa-032	possessius_candidat	seus	985	voler fer un punt dels seus no i aquí hi havia	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	989	dels seus no i aquí hi havia l'ofarras decidint que i	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va votar	1004	enric i enric i l'últim va votar que sí i ja	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	va veig	1010	votar que sí i ja va veig votar i ja està	candidat textual ASR; revisió auditiva pendent
pa-032	pronom_hi_candidat	hi	1017	votar i ja està apuntem hi que és una mica vaig	candidat textual ASR; revisió auditiva pendent
pa-032	perifrasi_past_candidata	vaig i	1022	hi que és una mica vaig i ja està	candidat textual ASR; revisió auditiva pendent
pa-033	possessius_candidat	nostres	34	que necessitàvem doncs definir els nostres les nostres relacions amb els	candidat textual ASR; revisió auditiva pendent
pa-033	possessius_candidat	nostres	36	doncs definir els nostres les nostres relacions amb els copríncepts perquè	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_en_candidat	en	44	els copríncepts perquè recordeu que en aquella època encara els balles	candidat textual ASR; revisió auditiva pendent
pa-033	possessius_candidat	seus	72	copríncepts doncs per a els seus delegats tenien una força inimaginable	candidat textual ASR; revisió auditiva pendent
pa-033	perifrasi_past_candidata	van provar	84	la política d'andorra i això van provar de revertir ho es	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_ho_candidat	ho	88	això van provar de revertir ho es va crear el que	candidat textual ASR; revisió auditiva pendent
pa-033	perifrasi_past_candidata	va crear	90	provar de revertir ho es va crear el que en aquell	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_en_candidat	en	94	es va crear el que en aquell moment es va dir	candidat textual ASR; revisió auditiva pendent
pa-033	perifrasi_past_candidata	va dir	98	que en aquell moment es va dir al governet és a	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_en_candidat	en	121	i després nosaltres ja tiràvem en demand per fer una constitució	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_ho_candidat	ho	174	del paper d'andorra per dir ho així i llavors normalment jo	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_hi_candidat	hi	187	que més o menys va hi tractar ho veia d'una certa	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_ho_candidat	ho	189	o menys va hi tractar ho veia d'una certa manera tal	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_en_candidat	en	198	manera tal incluso havia sortit en genrera tot una sèrie de	candidat textual ASR; revisió auditiva pendent
pa-033	perifrasi_past_candidata	van tenir	220	de propostes de constitució que van tenir la gent més o	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_en_candidat	en	231	menys si s'interessava ara estem en un moment també amb el	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_hi_candidat	hi	238	moment també amb el que hi ha la sensació de l'unió	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_hi_candidat	hi	247	de l'unió europea i també hi ha un cert rebutx en	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_en_candidat	en	252	hi ha un cert rebutx en aquell moment hi havia un	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_hi_candidat	hi	255	cert rebutx en aquell moment hi havia un rebutx bastant gros	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_ho_candidat	ho	269	bé com estem i no ho toquem que tot es fa	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_hi_candidat	hi	278	es fa malbé i també hi va ser com diu el	candidat textual ASR; revisió auditiva pendent
pa-033	perifrasi_past_candidata	va ser	279	fa malbé i també hi va ser com diu el senyor	candidat textual ASR; revisió auditiva pendent
pa-033	perifrasi_past_candidata	va llegir	287	diu el senyor marçal que va llegir el seu llibre quan	candidat textual ASR; revisió auditiva pendent
pa-033	possessius_candidat	seu	290	marçal que va llegir el seu llibre quan es va crear	candidat textual ASR; revisió auditiva pendent
pa-033	perifrasi_past_candidata	va crear	294	el seu llibre quan es va crear la seva veritat social	candidat textual ASR; revisió auditiva pendent
pa-033	possessius_candidat	seva	297	quan es va crear la seva veritat social també hi va	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_hi_candidat	hi	301	la seva veritat social també hi va haver mig país que	candidat textual ASR; revisió auditiva pendent
pa-033	perifrasi_past_candidata	va haver	302	seva veritat social també hi va haver mig país que estava	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_en_candidat	en	308	haver mig país que estava en contra doncs és una cosa	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_ho_candidat	ho	360	i el fpd és que ho treballaven perquè el josep maria	candidat textual ASR; revisió auditiva pendent
pa-033	perifrasi_past_candidata	va ser	378	endavant tot aquest projecte allà va ser molt senzill dins de	candidat textual ASR; revisió auditiva pendent
pa-033	perifrasi_past_candidata	vam arribar	405	de la constitució i només vam arribar aquí i jo mateix	candidat textual ASR; revisió auditiva pendent
pa-033	perifrasi_past_candidata	vaig fer	411	arribar aquí i jo mateix vaig fer una declaració que veníem	candidat textual ASR; revisió auditiva pendent
pa-033	pronom_ho_candidat	ho	434	i que no calia llargar ho i quan haguéssim fet això	candidat textual ASR; revisió auditiva pendent
pa-033	perifrasi_past_candidata	vam fer	442	haguéssim fet això però això vam fer d'un any i mig	candidat textual ASR; revisió auditiva pendent
