categoria	forma	id_persona	ocurrencia	snippet	font	estat
territorial	Ordino	pa-029	1	resentació proporcional s'hi dona molt més representació, a la vella d'escons, que sí que fem ordino o canilla d'aquella època. Llavors, aquí, els dos extrems eren difícils, els quins tenia qua	transcripcions/pa-029.txt	ASR; pendent d'audicio
territorial	comuns	pa-029	1	a Constitució, i l'anterior, jo penso que va ser una cosa de molta més gent, els consos, els comuns, totes les institucions. Andora, si no hagués sigut una cosa que molta gent n'entenia que es	transcripcions/pa-029.txt	ASR; pendent d'audicio
discurs	a veure	pa-030	1	quí es pot agafar l'acte del dia 2 de febrer, que és el 93, ja es pot llegir de dalt a baix. A veure, aquí cal dir una cosa. Jo, aquí, jo em vaig abstindre a la primera votació a la Constitució.	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	aleshores	pa-030	1	"erquè això és lectura. Has dit ""preparen"", no sé qui, ""preparen"" i tu el que vas desejar. I, aleshores, això està tan quadriculat que difícilment en el mateix assessió del consell tu pots variar"	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	aleshores	pa-030	2	evidentment, amb ells no els va costar massa convencer-me, perquè jo era dos convençuts. I aleshores, el que sí vam quedar és que l'endemà ja faríem la gent que està ben allà, excepte algú, que	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	bueno	pa-030	1	ris, entenc l'estructura aquesta. Però un 28 consellers és que no l'entenc massa, no? Però, bueno, no seré jo qui va canviar, no? Moltes coses que es van arreglar a aquella casa... El procés	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	bueno	pa-030	2	bé anàvem avançant, sí que veiem que això ja era pràcticament una realitat. Llavors vam dir, bueno, hi havia gent de Sant Julià, gent significativa de Canillo, de la Massana i tal, que vam di	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	bueno	pa-030	3	i havia gent de Sant Julià, gent significativa de Canillo, de la Massana i tal, que vam dir, bueno, ara és el moment, perquè el senyor arribarem al moment i no hi serem. I vam tardar tant, q	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	bé	pa-030	1	ri, X, la llegia... Estàvem d'acord? I el que s'havia presentat amb la modificació, passava bé o per el sentiment, o per unanimitat. Aquest esperit del Parlament del consell general, sobr	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	bé	pa-030	2	fem, com ho reglem, i tal, inclús a fora d'aquí. Perquè pensàvem que el venat senal passarà bé per aquí, no per un altre, no per un alego, no, això no vegi. Això vegi. El dinar va ser un	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	bé	pa-030	3	r és que l'endemà ja faríem la gent que està ben allà, excepte algú, que recordo que no està bé que allò ho tenia que va de decidir i tal, però ho diria que amb el 90% dels 15 érem, teníem	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	clar	pa-030	1	imatge pública una mica més que tots els altres, però els altres estàvem allà. Jo tenia molt clar que s'havia de canviar la manera de fer. No podia ser d'anar portant els 7 formatges i els 7	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	clar	pa-030	2	ò no era el meu, i no, seu, no, compartits. I en canvi, el senyor Vial, això sí que ho tenia clar, tenia una manera de fer que arreglava tots aquests mini-problemes que hi havia, no? Malaura	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	clar	pa-030	3	ens vam ficar al cap és que aquell tenia que ser el mandat de la Constitució, i això ho tenia clar, jo diria, que per a menys el 90% de la gent, algun segur que no, perquè no direm noms, però	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	doncs	pa-030	1	b el que s'està fent fins en aquell moment, i que les institucions continuessin com estaven, doncs evidentment no era el nostre taranà, per almenys el meu. A partir d'aquí, sí que és cert, que	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	doncs	pa-030	2	almenys el meu. A partir d'aquí, sí que és cert, que hi va haver dues persones, que van dir, doncs, va som-hi i tal, potser van abandonar de cara a la imatge pública una mica més que tots els	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	doncs	pa-030	3	tres institucionals no us hi venia de gust, però com que tota la majoria ja estàvem d'acord, doncs vam tirar endavant, es va fer la comissió constituent, i endavant, i així es va anar. És a d	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	evidentment	pa-030	1	ue s'està fent fins en aquell moment, i que les institucions continuessin com estaven, doncs evidentment no era el nostre taranà, per almenys el meu. A partir d'aquí, sí que és cert, que hi va haver	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	evidentment	pa-030	2	ra gent, i a mi em van cridar i jo vaig anar. I com que sabien jo perfectament com pensava, evidentment, amb ells no els va costar massa convencer-me, perquè jo era dos convençuts. I aleshores, el	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	evidentment	pa-030	3	no és igual, no passava. Em vaig perdre un capítol. El capítol final, em vaig perdre perquè, evidentment, si no m'hagués perdut el capítol final, jo n'hagués actuat com vaig actuar, però jo em vai	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	llavors	pa-030	1	ó que tothom coneix, em sembla que era l'any 92, sembla. I a partir d'aquí vam tornar-hi, i llavors ja va vindre el cíndic Farlas i companyia, i el que sí ens vam ficar al cap és que aquell ten	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	llavors	pa-030	2	ls coprínceps també anàvem avançant, sí que veiem que això ja era pràcticament una realitat. Llavors vam dir, bueno, hi havia gent de Sant Julià, gent significativa de Canillo, de la Massana i t	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	no?	pa-030	1	í i cap allà, això no podia ser. L'havia passat massa temps i per tant això calia canviar-ho, no? Amb això vam estar totalment d'acord, ens vam ficar d'acord també amb el figura del cap de g	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	no?	pa-030	2	de totes les parts d'aquella majoria que érem, que era una majoria bastant complicada d'egos, no? I segurament també hi fico el meu, però no era el meu, i no, seu, no, compartits. I en canv	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	no?	pa-030	3	o tenia clar, tenia una manera de fer que arreglava tots aquests mini-problemes que hi havia, no? Malauradament el senyor Vial va passar el que va passar, s'ho va substituir, primer amb una	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	o sigui	pa-030	1	99% dels 15 vam estar, el nostre objectiu no era carregant-se la Constitució, ni molt menys. O sigui, algú vol vendre gent, s'etivoca, s'etivoca. Nosaltres, l'únic objectiu era mantindre el sist	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	per tant	pa-030	1	i els 7 capons, i els 7 cap aquí i cap allà, això no podia ser. L'havia passat massa temps i per tant això calia canviar-ho, no? Amb això vam estar totalment d'acord, ens vam ficar d'acord també	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	per tant	pa-030	2	es que pensàvem que perquè aquí va ser el programa, que pensàvem que no tenia que continuar. Per tant, lògicament, la gent, els consellers, que aquell dia van estar a favor de l'autodissolució,	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	per tant	pa-030	3	ció, els va ser molt més fàcil en tener-se pel segon mandat, amb el Ferrar, Estartal i etc. Per tant, la resta que veníem, que no feien part d'això, no és que ens consideréssim oposició, però,	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	perquè	pa-030	1	s que hi havia aquí després, i es comença a parlar de què és el que pensàvem fer els 4 anys. Perquè, lògicament, pensàvem vindre aquí a continuar amb el que s'està fent fins en aquell moment,	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	perquè	pa-030	2	ució, i això ho tenia clar, jo diria, que per a menys el 90% de la gent, algun segur que no, perquè no direm noms, però això no ha de canviar segons quins paràmetres institucionals no us hi ve	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	perquè	pa-030	3	ares, uns i els altres, els quins anaven prou els que arribes, i els altres que pensàvem que perquè aquí va ser el programa, que pensàvem que no tenia que continuar. Per tant, lògicament, la g	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	vull dir	pa-030	1	altra vegada a votació, i el va rectificar el vot, no sé què sí, va ser per una unitat. Bé, vull dir també, perquè cal recordar-ho, perquè ara es fa una muntanya de tot això, i sobretot que em	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	és a dir	pa-030	1	doncs vam tirar endavant, es va fer la comissió constituent, i endavant, i així es va anar. És a dir, aquí poc temps abans hi havia hagut una autodissolució, l'autodissolució hi havia dos parts	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	és a dir	pa-030	2	ò, no és que ens consideréssim oposició, però, lògicament, no feien part d'aquella majoria. És a dir, moltes coses que es van decidir, amb els primers mesos, doncs, lògicament, es decidien entre	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	és a dir	pa-030	3	, de tot. El bon terenar que hi havia entre la gent. Mira, jo us diré el que veig avui, eh? És a dir, jo l'ambient, que jo vaig viure els dos vegades i mig, que jo vaig vindre a aquesta sala, s	transcripcions/pa-030.txt	ASR; pendent d'audicio
territorial	Canillo	pa-030	1	ent una realitat. Llavors vam dir, bueno, hi havia gent de Sant Julià, gent significativa de Canillo, de la Massana i tal, que vam dir, bueno, ara és el moment, perquè el senyor arribarem al mo	transcripcions/pa-030.txt	ASR; pendent d'audicio
territorial	Canillo	pa-030	2	van vindre, i van parlar... Només hi havia un dubte o algo que no ens agradava. La gent de Canillo, Sant Julià, Ordino, Massana i segurament en Camp, sobretot a aquestes quatre paròtries, el	transcripcions/pa-030.txt	ASR; pendent d'audicio
territorial	Massana	pa-030	1	t. Llavors vam dir, bueno, hi havia gent de Sant Julià, gent significativa de Canillo, de la Massana i tal, que vam dir, bueno, ara és el moment, perquè el senyor arribarem al moment i no hi se	transcripcions/pa-030.txt	ASR; pendent d'audicio
territorial	Massana	pa-030	2	Només hi havia un dubte o algo que no ens agradava. La gent de Canillo, Sant Julià, Ordino, Massana i segurament en Camp, sobretot a aquestes quatre paròtries, el que era el sistema electoral,	transcripcions/pa-030.txt	ASR; pendent d'audicio
territorial	Ordino	pa-030	1	m vaig actuar, però jo em vaig sent aquí, me'n recordo que vam arribar als quatre companys d'ordino, el típic que treus la tard, penses la xaqueta, vens cap aquí i tal, i en mi, en cap moment,	transcripcions/pa-030.txt	ASR; pendent d'audicio
territorial	Ordino	pa-030	2	arlar... Només hi havia un dubte o algo que no ens agradava. La gent de Canillo, Sant Julià, Ordino, Massana i segurament en Camp, sobretot a aquestes quatre paròtries, el que era el sistema e	transcripcions/pa-030.txt	ASR; pendent d'audicio
territorial	Ordino	pa-030	3	que no, vam quedar que ens abstindríem. I així vam quedar. Jo me'n vaig anar a casa, que a Ordino vaig arribar l'endemà, que a l'hora que em van convocar, a la votació, jo em vaig abstindre,	transcripcions/pa-030.txt	ASR; pendent d'audicio
territorial	Sant Julià	pa-030	1	que veiem que això ja era pràcticament una realitat. Llavors vam dir, bueno, hi havia gent de Sant Julià, gent significativa de Canillo, de la Massana i tal, que vam dir, bueno, ara és el moment,	transcripcions/pa-030.txt	ASR; pendent d'audicio
territorial	Sant Julià	pa-030	2	re, i van parlar... Només hi havia un dubte o algo que no ens agradava. La gent de Canillo, Sant Julià, Ordino, Massana i segurament en Camp, sobretot a aquestes quatre paròtries, el que era el s	transcripcions/pa-030.txt	ASR; pendent d'audicio
territorial	coprínceps	pa-030	1	, però el que sí hi havia ja és el rum-rum, des que veiem que anàvem avançant, i de que els coprínceps també anàvem avançant, sí que veiem que això ja era pràcticament una realitat. Llavors vam d	transcripcions/pa-030.txt	ASR; pendent d'audicio
territorial	parròquia	pa-030	1	dir una cosa, si mireu els resultats del dia 14 de febrer, veureu que ordino és el lloc, la parròquia, on passa la Constitució per menys percentatge. Si els quatre que estàvem aquí en aquell mom	transcripcions/pa-030.txt	ASR; pendent d'audicio
discurs	a veure	pa-031	1	# Es va decidir que a veure quin sindic podien portar. I tothom podia portar un nom. I, de fet, no em va portar ningú.	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	a veure	pa-031	2	x. Almenys la porroquia de la maçana, segur. Vam donar a compte que hi havia gent que anàvem a veure els altres perquè votessin que no a la Constitució. Aleshores vam decidir que havíem de fer	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	aleshores	pa-031	1	era coneixedor, un home que seguia molt la política, i nosaltres estàvem al mateix partit, i aleshores em va semblar que era la meva ideal. Jo penso que el moment que es va començar la Constitució	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	aleshores	pa-031	2	hagués hagut Constitució, potser no, el que sí que volíem que hi hagués una Constitució. I, aleshores, vam dir-me, a la llarga, si no va bé, hi ha mala sort, però el sistema també havíem de pens	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	aleshores	pa-031	3	itució, si nosaltres votem que no, no hi haurà constitució. Al més una cosa que una altra, i aleshores aquí pot passar de tot, de carles coprínseps, els nostres... No sé com ha dit això, vam dir.	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	bueno	pa-031	1	oblema que, dels recants, que teníem de fer una Constitució, perquè a tothom ens pensàvem... Bueno, almenys jo pensava, i els consellers, els companys de la Massana, igual, i de les perroques	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	bueno	pa-031	2	perdrien molt poder. I això era el que realment mos feia estar una mica a la guai, per dir, bueno, que va veure què passava. I realment tenia un rebu, perquè els fets després van costar arri	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	bueno	pa-031	3	íem arribar a fer, i les vam dir... Ho vam declarar tot, i l'única manera és la Constitució. Bueno, això no es va decidir que votaríem que sí, fins a la nit la van has de provar la Constitució	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	bé	pa-031	1	sí que volíem que hi hagués una Constitució. I, aleshores, vam dir-me, a la llarga, si no va bé, hi ha mala sort, però el sistema també havíem de pensar que les parroques baixes, que tenim	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	bé	pa-031	2	sistema electoral i els quarts. Que els quarts, jo, a la veritat, personalment, ja m'estava bé que gassin desapareguts. Però la gent de la maçana no ho volia. I això va ser molt important	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	clar	pa-031	1	e fer a la Constitució, perquè tenia molts problemes amb els coprínceptes, tampoc no sé com, clar, veure el que sí, el que podíem fer, no podíem arribar a fer, i les vam dir... Ho vam declar	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	clar	pa-031	2	s va decidir que votaríem que sí, fins a la nit la van has de provar la Constitució. Perquè, clar, nosaltres defensàvem també la teoria dels nostres electors. Els nostres electors ens diuen,	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	clar	pa-031	3	"çana hem de continuar tenint quatre consellers, i això no us ho hauria de deixar perdre."" I, clar, nosaltres defensàvem, m'amor, això. I la veritat que va costar fer-nos decidir a nosaltres,"	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	de fet	pa-031	1	# Es va decidir que a veure quin sindic podien portar. I tothom podia portar un nom. I, de fet, no em va portar ningú. Em vaig portar el gel d'aver, jo vaig a mirar, a la mà sana. Em pode	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	doncs	pa-031	1	"de van i estar, tenim molts arguments, ho hem defensat fins a l'últim moment, no hem pogut, doncs ja ho defensarem i es va decidir que sí. I vam decidir, ""Bueno, hem de tenir constitució sí"	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	perquè	pa-031	1	", va meravellar el seu nou gel d'aver, va meravellar, al principi va dir ""reacti, accepta"", perquè tampoc ho havia de massaclar i com podia anar. Es va convence i els va presentar, i va ser l"	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	perquè	pa-031	2	irar-la i realment fer-la. El problema que, dels recants, que teníem de fer una Constitució, perquè a tothom ens pensàvem... Bueno, almenys jo pensava, i els consellers, els companys de la Mas	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	perquè	pa-031	3	tar una mica a la guai, per dir, bueno, que va veure què passava. I realment tenia un rebu, perquè els fets després van costar arribar a l'acord que es va arribar al final. I, a la veritat, qu	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	vull dir	pa-031	1	mpoc es perdien a la pràctica, perquè ara potser hi ha hagut vegades que n'hi ha hagut cinc. Vull dir que no era això, i això sí que em vam donar en compte, però defensar-ho més no la nostra conv	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	vull dir	pa-031	2	ho volia. I això va ser molt important de poder-ho. Em sembla que, al final, el article 84, vull dir que parla que els quarts siguin amb els usuricostums, i allà es va salvar tot. Aleshores, am	transcripcions/pa-031.txt	ASR; pendent d'audicio
territorial	Canillo	pa-031	1	del nostre electorat. Bueno, n'hi ha hagut tovans de dinars, també, n'hi ha hagut d'altres a Canillo i d'això, però allà aquell dinar que es va fer, bueno, tots estaven a favor dels quatre cons	transcripcions/pa-031.txt	ASR; pendent d'audicio
territorial	Massana	pa-031	1	què a tothom ens pensàvem... Bueno, almenys jo pensava, i els consellers, els companys de la Massana, igual, i de les perroques altes, que les perroques perdrien molt poder. I això era el que r	transcripcions/pa-031.txt	ASR; pendent d'audicio
discurs	a veure	pa-032	1	ndre jo sol, pensava, i llavors els cridava, el reunia, a dalt, el babot. I ara passa això. A veure, l'una de la més grossa va ser perdre dels consellers. Aquesta, pues, clar, jo no volia segui	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	a veure	pa-032	2	e no ho volia votar. Encara no ens ho havia dit, eh. I sí, era bastant tossut, eh. Pensàvem a veure si ara aquest ho podrà tot arrolar. Però tampoc, tampoc, ni desconfiava-m'ho, eh. Allò de de	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	aleshores	pa-032	1	quatre de la mateixa idea. I arriba el moment de que no es van dir que no hi havia llista, i aleshores, els dos oponents es van posar d'acord al moment, al moment. Doncs doncs vinga, vés-hi, li di	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	aleshores	pa-032	2	"anacea sobre"". No, no, no, no, no, no, perquè no ho sé, eh, no ho visquiu malament, tampoc. Aleshores era el bunt, també, eh, era el bunt d'endorra, i... I, de vegades, quan va bé, dius ""ahora en"	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	bueno	pa-032	1	via gent que em va menar a tocar molts i molts i molts, i tots que no, i que no, i que no. I bueno, a l'últim vam ser a quatre, que ens ho vam apuntar i vam dir que era que passi, i aquí vam e	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	bueno	pa-032	2	ser-hi, aquí era llavors, ja veníven els anys abans, eh, però llavors, també, era i 5, i sí. Bueno, és l'opter dels consellers es va canviar el sistema. Jo no l'havia viscut mai, aquest sistem	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	bueno	pa-032	3	saps què vull dir, no és allò que n'he tingut un de dir, ara aquest, no, no, no, no. Però, bueno, sempre hi havia idees que no agradava en tant, però llavors es van disfodir. I el dia de vo	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	bé	pa-032	1	res, no. El dia que ens vam reunir aquí, aquí, aquí, els pasos perduts, el cas d'aquí aniva bé un, aquí feu el que vulgueu, que les majories tiraran davant. No hi ha majories, ni més nori	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	bé	pa-032	2	"tampoc. Aleshores era el bunt, també, eh, era el bunt d'endorra, i... I, de vegades, quan va bé, dius ""ahora ens hem de posar"", no? I aquest, el... el problema més gros. Llavors es visquia"	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	bé	pa-032	3	"dius ""ahora ens hem de posar"", no? I aquest, el... el problema més gros. Llavors es visquia bé, perquè llavors... Quan s'ho vol, eh, quan s'ho vol, que ell, on s'havia de ser 5, 7, s'hi r"	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	clar	pa-032	1	olíem ser més independents, ens volíem ja governar, que ja començàvem a ser majors d'edat, i clar, això ja li teníem posat al cap, això ja ho teníem. I per això es va escrivent aquestes reuni	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	clar	pa-032	2	... Tenia molt seguidors a dalt, a l'Ordino, que encara els tinc avui, amics, eh, i tot. I, clar, hi havia coses que tampoc les volia aprendre jo sol, pensava, i llavors els cridava, el reun	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	clar	pa-032	3	ra passa això. A veure, l'una de la més grossa va ser perdre dels consellers. Aquesta, pues, clar, jo no volia seguir el causant de perdre dels consellers. Que jo tampoc ho havia d'haver, ta	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	doncs	pa-032	1	a les set de la tarda i a les set menys quart no hi havia candidatura. I en aquell moment, doncs van firmar un paper allà per presentar una candidatura, per veure què passava allà i no s'hi	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	doncs	pa-032	2	no hi havia llista, i aleshores, els dos oponents es van posar d'acord al moment, al moment. Doncs doncs vinga, vés-hi, li diu, l'altre oponent, i ell li diu, i ja em votaràs, diu jo i tots e	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	doncs	pa-032	3	havia llista, i aleshores, els dos oponents es van posar d'acord al moment, al moment. Doncs doncs vinga, vés-hi, li diu, l'altre oponent, i ell li diu, i ja em votaràs, diu jo i tots els meu	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	llavors	pa-032	1	unions per anar perfilant coses, i vam posar-hi l'Albert d'anar a discutir la Constitució. I llavors, de tant en tant, no sé quantes... No s'ho hauria de dir les reunions que vam tenir aquí sobr	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	llavors	pa-032	2	, amics, eh, i tot. I, clar, hi havia coses que tampoc les volia aprendre jo sol, pensava, i llavors els cridava, el reunia, a dalt, el babot. I ara passa això. A veure, l'una de la més grossa	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	llavors	pa-032	3	un resultat que és bo. No han perdut dos, que a vegades en tenim més i tot dels que... Però llavors, en aquell moment, perdre dels consellers era important. I, clar, això va seguir, també, la	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	no?	pa-032	1	"bé, eh, era el bunt d'endorra, i... I, de vegades, quan va bé, dius ""ahora ens hem de posar"", no? I aquest, el... el problema més gros. Llavors es visquia bé, perquè llavors... Quan s'ho vo"	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	no?	pa-032	2	, tampoc, ni desconfiava-m'ho, eh. Allò de desconfiar, potser va voler fer un punt dels seus, no? I aquí hi havia l'Ofarras decidint que i enric, enric, enric, i enric, i enric, i l'últim va	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	perquè	pa-032	1	# Aquelles eleccions van ser les eleccions una mica rares, a dalt per l'Àquia d'Ordino, perquè es tancava la porta a les set de la tarda i a les set menys quart no hi havia candidatura. I	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	perquè	pa-032	2	"stitució, no es pensi que fos... ""Oh, ara tindrem la panacea sobre"". No, no, no, no, no, no, perquè no ho sé, eh, no ho visquiu malament, tampoc. Aleshores era el bunt, també, eh, era el bunt"	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	perquè	pa-032	3	"s ""ahora ens hem de posar"", no? I aquest, el... el problema més gros. Llavors es visquia bé, perquè llavors... Quan s'ho vol, eh, quan s'ho vol, que ell, on s'havia de ser 5, 7, s'hi replalega"	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	vull dir	pa-032	1	ric, tota la Santa Vida, m'hi he parlat, i amb la Olga, amb l'Eigual i amb l'Altre, saps què vull dir, no és allò que n'he tingut un de dir, ara aquest, no, no, no, no. Però, bueno, sempre hi ha	transcripcions/pa-032.txt	ASR; pendent d'audicio
territorial	Ordino	pa-032	1	# Aquelles eleccions van ser les eleccions una mica rares, a dalt per l'Àquia d'Ordino, perquè es tancava la porta a les set de la tarda i a les set menys quart no hi havia candid	transcripcions/pa-032.txt	ASR; pendent d'audicio
territorial	Ordino	pa-032	2	ens explicaven tal com anava la Constitució. I jo tenia... Tenia molt seguidors a dalt, a l'Ordino, que encara els tinc avui, amics, eh, i tot. I, clar, hi havia coses que tampoc les volia ap	transcripcions/pa-032.txt	ASR; pendent d'audicio
discurs	a nivell	pa-033	1	ixò recorda, ja l'hi dic, des dels temes de tribuna que portàvem aquesta idea al cap, i doncs a nivell nacional, nosaltres consideràvem que necessitàvem aquesta constitució i que necessitàvem don	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	bé	pa-033	1	i també hi ha un cert rebutx. En aquell moment hi havia un rebutx bastant gros, que ja estem bé com estem i no ho toquem, que tot es fa malbé, i també hi va ser, com diu el senyor Marçal,	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	bé	pa-033	2	es va oposar a caldea de debat, es va dir realment quan no tenia massa sentit, perquè era un bé pel poble i, bé, no es podia discutir si es gastava massa, si es gastava massa poc, però el	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	bé	pa-033	3	aldea de debat, es va dir realment quan no tenia massa sentit, perquè era un bé pel poble i, bé, no es podia discutir si es gastava massa, si es gastava massa poc, però el que no podia fer	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	clar	pa-033	1	a i ulls. Doncs normalment es revia amb... amb interès, diguem. Es revia amb interès perquè, clar, vull dir, tothom veia les exigències que tenien els veguers i els balles i sabia de regula	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	de fet	pa-033	1	ll dir que realment aquest és un dels moments àlgits de l'història del país. Ho capgira tot, de fet. # (música)	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	diguem	pa-033	1	emand per fer una constitució amb cara i ulls. Doncs normalment es revia amb... amb interès, diguem. Es revia amb interès perquè, clar, vull dir, tothom veia les exigències que tenien els veg	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	diguem	pa-033	2	social, també, hi va haver mig país que estava en contra, doncs és una cosa que és normal. Diguem que nosaltres teníem el Josep Maria Vell, que passava a sentir, però tenia aquest problema de	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	diguem	pa-033	3	endorre dintre de la seva història. És a dir, comprar els pareatges és una mica gross, però, diguem que a part de la nova reforma i poca més, i el dret de vot el sofrers universal i de més, no	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	doncs	pa-033	1	il) Això recorda, ja l'hi dic, des dels temes de tribuna que portàvem aquesta idea al cap, i doncs a nivell nacional, nosaltres consideràvem que necessitàvem aquesta constitució i que necessi	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	doncs	pa-033	2	ell nacional, nosaltres consideràvem que necessitàvem aquesta constitució i que necessitàvem doncs definir els nostres... les nostres relacions amb els copríncepts, perquè recordeu que en aqu	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	doncs	pa-033	3	enorme i els veguers tenien una força enorme sobre la política d'Andorra. I els copríncepts doncs per a els seus delegats tenien una força inimaginable a la política d'Andorra. I això van pr	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	llavors	pa-033	1	es i sabia de regular i la falta de poder-te sisòria del paper d'Andorra per dir-ho així. I llavors, normalment, jo, la gent que més o menys va hi tractar, ho veia d'una certa manera tal. Incl	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	perquè	pa-033	1	i que necessitàvem doncs definir els nostres... les nostres relacions amb els copríncepts, perquè recordeu que en aquella època encara els balles tenien una força enorme i els veguers tenien	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	perquè	pa-033	2	amb cara i ulls. Doncs normalment es revia amb... amb interès, diguem. Es revia amb interès perquè, clar, vull dir, tothom veia les exigències que tenien els veguers i els balles i sabia de	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	perquè	pa-033	3	ió, ja teníem tota aquesta idea de la Constitució, el Devant i el FPD, és que ho treballaven perquè el Josep Maria Vell ja havia vingut aquí a tirar endavant tot aquest projecte. Allà va ser m	transcripcions/pa-033.txt	ASR; pendent d'audicio
