id_a	id_b	n_formes_compartides	formes	estat
spk-017	spk-051	3	a veure,bé,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-053	5	bé,de fet,evidentment,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-054	4	a veure,bé,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-055	4	bé,doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-056	3	bé,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-057	4	a veure,bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-059	4	de fet,doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-019	3	bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-020	5	a nivell,bé,llavors,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-022	5	a nivell,bé,clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-024	5	a veure,clar,evidentment,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-025	3	bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-026	7	a nivell,a veure,bé,clar,evidentment,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-028	7	a nivell,a veure,bé,clar,doncs,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-030	3	bé,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-031	4	a veure,doncs,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-033	4	a veure,clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-035	4	a nivell,clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-036	4	bé,doncs,llavors,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-037	7	a nivell,bé,clar,doncs,llavors,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-038	5	a veure,bé,clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-040	5	a veure,clar,evidentment,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-041	5	bé,clar,doncs,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-042	6	a nivell,bé,clar,doncs,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-043	6	a nivell,clar,doncs,evidentment,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-044	9	a nivell,a veure,bé,clar,doncs,evidentment,llavors,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-045	6	a nivell,a veure,bé,evidentment,llavors,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-046	6	a nivell,bé,clar,evidentment,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-048	6	a nivell,a veure,bé,evidentment,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-049	4	bé,clar,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-050	6	bé,clar,doncs,evidentment,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-051	3	a nivell,a veure,bé	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-053	5	a nivell,bé,clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-054	8	a nivell,a veure,bé,clar,doncs,llavors,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-055	3	bé,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-056	4	bé,doncs,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-057	6	a veure,bé,clar,evidentment,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-018	spk-059	4	clar,doncs,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-024	3	de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-025	3	bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-026	4	bé,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-028	4	bé,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-029	3	de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-031	3	evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-035	3	de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-037	3	bé,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-038	4	bé,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-040	3	evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-041	3	bé,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-043	3	evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-044	5	bé,de fet,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-045	3	bé,evidentment,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-046	3	bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-048	4	bé,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-050	3	bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-053	4	bé,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-054	3	bé,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-019	spk-057	4	bé,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-022	3	a nivell,bé,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-026	4	a nivell,bé,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-028	3	a nivell,bé,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-036	3	bé,llavors,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-037	5	a nivell,bé,llavors,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-038	3	bé,perquè,tirar endavant	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-041	3	bé,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-042	4	a nivell,bé,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-043	4	a nivell,llavors,perquè,tirar endavant	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-044	5	a nivell,bé,llavors,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-045	4	a nivell,bé,llavors,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-046	4	a nivell,bé,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-048	4	a nivell,bé,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-050	3	bé,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-051	3	a nivell,bé,tirar endavant	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-053	4	a nivell,bé,perquè,tirar endavant	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-054	5	a nivell,bé,llavors,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-056	3	bé,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-020	spk-057	3	bé,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-024	3	clar,diguem,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-026	4	a nivell,bé,clar,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-028	5	a nivell,bé,clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-030	3	bé,diguem,doncs	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-033	3	clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-035	3	a nivell,clar,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-037	5	a nivell,bé,clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-038	3	bé,clar,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-041	4	bé,clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-042	5	a nivell,bé,clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-043	4	a nivell,clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-044	5	a nivell,bé,clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-046	4	a nivell,bé,clar,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-048	3	a nivell,bé,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-049	3	bé,clar,doncs	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-050	4	bé,clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-051	3	a nivell,bé,diguem	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-053	4	a nivell,bé,clar,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-054	5	a nivell,bé,clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-055	3	bé,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-056	3	bé,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-057	4	aviam,bé,clar,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-022	spk-059	3	clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-023	spk-027	3	bueno,crec,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-023	spk-031	3	bueno,crec,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-023	spk-042	3	bueno,crec,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-023	spk-053	3	bueno,crec,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-025	3	crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-026	7	a veure,clar,crec,de fet,evidentment,perquè,reformeta	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-027	4	crec,diguem,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-028	4	a veure,clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-029	4	crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-031	4	a veure,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-033	6	a veure,aleshores,clar,crec,de fet,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-035	5	clar,crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-037	5	clar,crec,o sigui,perquè,reformeta	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-038	5	a veure,clar,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-039	3	crec,diguem,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-040	7	a veure,clar,crec,evidentment,o sigui,perquè,reformeta	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-041	3	clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-042	5	aleshores,clar,crec,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-043	3	clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-044	7	a veure,clar,crec,de fet,evidentment,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-045	4	a veure,crec,evidentment,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-046	4	clar,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-048	5	a veure,evidentment,o sigui,perquè,reformeta	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-050	4	clar,evidentment,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-051	4	a veure,crec,diguem,reformeta	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-053	5	clar,crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-054	5	a veure,clar,crec,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-057	6	a veure,clar,crec,evidentment,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-024	spk-059	4	clar,crec,de fet,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-026	4	bé,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-028	3	bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-029	3	crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-031	3	crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-035	3	crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-037	3	bé,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-038	4	bé,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-040	3	crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-041	3	bé,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-042	3	bé,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-044	4	bé,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-045	3	bé,crec,evidentment	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-046	4	bé,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-048	3	bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-050	3	bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-053	4	bé,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-054	3	bé,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-025	spk-057	4	bé,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-028	6	a nivell,a veure,bé,clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-029	4	crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-031	4	a veure,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-033	5	a veure,clar,crec,de fet,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-035	6	a nivell,clar,crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-037	7	a nivell,bé,clar,crec,llavors,perquè,reformeta	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-038	6	a veure,bé,clar,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-039	3	crec,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-040	6	a veure,clar,crec,evidentment,perquè,reformeta	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-041	5	bé,clar,crec,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-042	5	a nivell,bé,clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-043	5	a nivell,clar,evidentment,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-044	9	a nivell,a veure,bé,clar,crec,de fet,evidentment,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-045	6	a nivell,a veure,bé,crec,evidentment,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-046	7	a nivell,bé,clar,crec,evidentment,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-048	6	a nivell,a veure,bé,evidentment,perquè,reformeta	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-049	4	bé,clar,de fet,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-050	4	bé,clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-051	5	a nivell,a veure,bé,crec,reformeta	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-053	7	a nivell,bé,clar,crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-054	7	a nivell,a veure,bé,clar,crec,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-056	3	bé,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-057	6	a veure,bé,clar,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-026	spk-059	5	clar,crec,de fet,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-027	spk-031	4	bueno,crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-027	spk-034	3	crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-027	spk-037	4	bueno,crec,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-027	spk-038	3	bueno,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-027	spk-039	4	crec,diguem,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-027	spk-040	4	crec,o sigui,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-027	spk-041	3	bueno,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-027	spk-042	5	bueno,crec,o sigui,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-027	spk-043	3	bueno,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-027	spk-044	4	crec,o sigui,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-027	spk-045	3	bueno,crec,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-027	spk-046	3	bueno,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-027	spk-051	3	crec,diguem,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-027	spk-053	4	bueno,crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-027	spk-054	3	crec,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-027	spk-057	3	crec,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-027	spk-059	3	crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-031	5	a veure,doncs,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-033	4	a veure,clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-035	4	a nivell,clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-037	6	a nivell,bé,clar,doncs,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-038	6	a veure,bé,clar,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-040	5	a veure,clar,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-041	5	bé,clar,doncs,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-042	5	a nivell,bé,clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-043	6	a nivell,clar,doncs,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-044	8	a nivell,a veure,bé,clar,doncs,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-045	5	a nivell,a veure,bé,evidentment,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-046	5	a nivell,bé,clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-048	6	a nivell,a veure,bé,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-049	3	bé,clar,doncs	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-050	5	bé,clar,doncs,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-051	3	a nivell,a veure,bé	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-053	5	a nivell,bé,clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-054	7	a nivell,a veure,bé,clar,doncs,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-055	3	bé,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-056	3	bé,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-057	6	a veure,bé,clar,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-028	spk-059	3	clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-029	spk-031	3	crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-029	spk-033	3	crec,de fet,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-029	spk-035	4	crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-029	spk-038	3	crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-029	spk-040	3	crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-029	spk-044	4	crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-029	spk-046	3	crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-029	spk-053	4	crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-029	spk-057	3	crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-029	spk-059	3	crec,de fet,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-030	spk-036	3	bé,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-030	spk-037	3	bé,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-030	spk-039	3	diguem,llavors,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-030	spk-041	3	bé,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-030	spk-042	4	aleshores,bé,doncs,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-030	spk-043	3	doncs,llavors,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-030	spk-044	4	bé,doncs,llavors,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-030	spk-049	3	bé,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-030	spk-051	3	bé,diguem,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-030	spk-054	3	bé,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-030	spk-055	3	bé,doncs,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-030	spk-056	3	bé,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-030	spk-059	3	doncs,llavors,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-033	4	a veure,crec,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-034	4	crec,doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-035	3	crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-037	5	bueno,crec,doncs,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-038	6	a veure,bueno,crec,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-039	4	crec,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-040	6	a veure,crec,evidentment,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-041	5	bueno,crec,doncs,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-042	5	bueno,crec,doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-043	6	bueno,doncs,evidentment,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-044	7	a veure,crec,doncs,evidentment,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-045	5	a veure,bueno,crec,evidentment,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-046	4	bueno,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-048	4	a veure,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-050	3	doncs,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-051	3	a veure,crec,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-053	5	bueno,crec,evidentment,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-054	5	a veure,crec,doncs,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-055	3	doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-057	5	a veure,crec,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-031	spk-059	4	crec,doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-033	spk-034	3	crec,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-033	spk-035	4	clar,crec,de fet,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-033	spk-037	4	clar,crec,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-033	spk-038	5	a veure,clar,crec,perquè,tirar endavant	semblança textual small; no és relació dialectal; pendent d’audició
spk-033	spk-040	4	a veure,clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-033	spk-041	4	clar,crec,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-033	spk-042	5	aleshores,clar,crec,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-033	spk-043	4	clar,doncs,perquè,tirar endavant	semblança textual small; no és relació dialectal; pendent d’audició
spk-033	spk-044	6	a veure,clar,crec,de fet,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-033	spk-046	3	clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-033	spk-049	3	clar,de fet,doncs	semblança textual small; no és relació dialectal; pendent d’audició
