origen	desti	relacio	pes	formes_compartides	evidencia
pa-020	pa-065	semblança textual provisional	5	bueno,bé,clar,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-020	pa-066	semblança textual provisional	5	a nivell,bueno,bé,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-022	semblança textual provisional	9	a veure,bueno,bé,clar,crec,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-023	semblança textual provisional	7	a veure,bueno,bé,crec,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-025	semblança textual provisional	10	a veure,bueno,bé,clar,crec,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-026	semblança textual provisional	9	a veure,bueno,bé,clar,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-027	semblança textual provisional	9	bueno,bé,clar,crec,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-028	semblança textual provisional	5	bueno,bé,clar,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-029	semblança textual provisional	5	bueno,bé,clar,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-030	semblança textual provisional	10	a veure,aleshores,bueno,bé,clar,crec,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-031	semblança textual provisional	7	a veure,bueno,bé,clar,crec,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-032	semblança textual provisional	5	bueno,bé,clar,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-033	semblança textual provisional	6	bé,clar,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-034	semblança textual provisional	9	a veure,bueno,bé,clar,crec,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-035	semblança textual provisional	8	bueno,bé,clar,crec,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-036	semblança textual provisional	8	a veure,bueno,bé,clar,doncs,evidentment,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-037	semblança textual provisional	6	bueno,bé,clar,doncs,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-038	semblança textual provisional	7	bueno,bé,clar,crec,doncs,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-039	semblança textual provisional	7	bueno,bé,clar,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-040	semblança textual provisional	5	bé,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-041	semblança textual provisional	10	a veure,bueno,bé,clar,crec,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-042	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-043	semblança textual provisional	4	bueno,crec,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-045	semblança textual provisional	9	a veure,aleshores,bueno,bé,clar,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-046	semblança textual provisional	7	bueno,bé,clar,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-048	semblança textual provisional	8	a veure,bueno,bé,clar,crec,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-049	semblança textual provisional	9	a veure,aleshores,bueno,bé,clar,crec,evidentment,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-055	semblança textual provisional	8	a veure,bueno,bé,clar,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-056	semblança textual provisional	10	a veure,bueno,bé,clar,crec,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-057	semblança textual provisional	5	bueno,bé,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-058	semblança textual provisional	9	a veure,bueno,bé,clar,crec,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-059	semblança textual provisional	8	bueno,bé,clar,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-060	semblança textual provisional	8	a veure,bueno,bé,crec,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-061	semblança textual provisional	9	a veure,bueno,bé,clar,crec,doncs,evidentment,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-062	semblança textual provisional	9	bueno,bé,clar,crec,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-063	semblança textual provisional	7	a veure,aleshores,bé,clar,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-064	semblança textual provisional	8	a veure,bé,clar,crec,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-065	semblança textual provisional	10	a veure,aleshores,bueno,bé,clar,crec,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-021	pa-066	semblança textual provisional	5	bueno,bé,crec,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-023	semblança textual provisional	9	a veure,bueno,bé,crec,de fet,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-025	semblança textual provisional	11	a veure,bueno,bé,clar,crec,de fet,evidentment,perquè,reformeta,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-026	semblança textual provisional	11	a veure,bueno,bé,clar,evidentment,llavors,o sigui,perquè,reformeta,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-027	semblança textual provisional	10	bueno,bé,clar,crec,de fet,evidentment,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-028	semblança textual provisional	6	bueno,bé,clar,de fet,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-029	semblança textual provisional	5	bueno,bé,clar,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-030	semblança textual provisional	9	a veure,bueno,bé,clar,crec,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-031	semblança textual provisional	8	a veure,bueno,bé,clar,crec,de fet,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-032	semblança textual provisional	5	bueno,bé,clar,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-033	semblança textual provisional	5	bé,clar,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-034	semblança textual provisional	10	a veure,bueno,bé,clar,crec,llavors,perquè,reformeta,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-035	semblança textual provisional	7	bueno,bé,clar,crec,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-036	semblança textual provisional	8	a veure,bueno,bé,clar,evidentment,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-037	semblança textual provisional	6	bueno,bé,clar,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-038	semblança textual provisional	9	bueno,bé,clar,crec,llavors,o sigui,perquè,reformeta,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-039	semblança textual provisional	6	bueno,bé,clar,crec,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-040	semblança textual provisional	5	bé,crec,de fet,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-041	semblança textual provisional	10	a veure,bueno,bé,clar,crec,evidentment,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-042	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-043	semblança textual provisional	3	bueno,crec,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-045	semblança textual provisional	9	a veure,bueno,bé,clar,crec,evidentment,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-046	semblança textual provisional	7	bueno,bé,clar,crec,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-048	semblança textual provisional	10	a veure,bueno,bé,clar,crec,llavors,o sigui,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-049	semblança textual provisional	10	a veure,bueno,bé,clar,crec,evidentment,llavors,o sigui,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-055	semblança textual provisional	10	a veure,bueno,bé,clar,evidentment,llavors,o sigui,perquè,reformeta,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-056	semblança textual provisional	10	a veure,bueno,bé,clar,crec,evidentment,o sigui,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-057	semblança textual provisional	6	bueno,bé,de fet,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-058	semblança textual provisional	9	a veure,bueno,bé,clar,crec,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-059	semblança textual provisional	8	bueno,bé,clar,evidentment,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-060	semblança textual provisional	8	a veure,bueno,bé,crec,de fet,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-061	semblança textual provisional	10	a veure,bueno,bé,clar,crec,evidentment,llavors,o sigui,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-062	semblança textual provisional	9	bueno,bé,clar,crec,evidentment,o sigui,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-063	semblança textual provisional	7	a veure,bé,clar,crec,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-064	semblança textual provisional	9	a veure,bé,clar,crec,evidentment,llavors,o sigui,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-065	semblança textual provisional	10	a veure,bueno,bé,clar,crec,llavors,o sigui,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-022	pa-066	semblança textual provisional	7	bueno,bé,crec,de fet,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-025	semblança textual provisional	8	a veure,bueno,bé,crec,de fet,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-026	semblança textual provisional	8	a nivell,a veure,bueno,bé,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-027	semblança textual provisional	8	bueno,bé,crec,de fet,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-028	semblança textual provisional	5	bueno,bé,de fet,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-029	semblança textual provisional	5	a nivell,bueno,bé,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-030	semblança textual provisional	7	a veure,bueno,bé,crec,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-031	semblança textual provisional	7	a veure,bueno,bé,crec,de fet,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-032	semblança textual provisional	4	bueno,bé,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-033	semblança textual provisional	4	bé,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-034	semblança textual provisional	9	a nivell,a veure,bueno,bé,crec,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-035	semblança textual provisional	5	bueno,bé,crec,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-036	semblança textual provisional	7	a nivell,a veure,bueno,bé,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-037	semblança textual provisional	5	bueno,bé,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-038	semblança textual provisional	7	a nivell,bueno,bé,crec,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-039	semblança textual provisional	4	bueno,bé,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-040	semblança textual provisional	4	bé,crec,de fet,perquè	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-041	semblança textual provisional	8	a veure,bueno,bé,crec,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-043	semblança textual provisional	3	bueno,crec,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-045	semblança textual provisional	6	a veure,bueno,bé,crec,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-046	semblança textual provisional	4	bueno,bé,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-048	semblança textual provisional	9	a nivell,a veure,bueno,bé,crec,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-049	semblança textual provisional	8	a nivell,a veure,bueno,bé,crec,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-055	semblança textual provisional	7	a nivell,a veure,bueno,bé,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-056	semblança textual provisional	7	a veure,bueno,bé,crec,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-057	semblança textual provisional	7	a nivell,bueno,bé,de fet,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-058	semblança textual provisional	9	a nivell,a veure,bueno,bé,crec,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-059	semblança textual provisional	7	a nivell,bueno,bé,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-060	semblança textual provisional	9	a nivell,a veure,bueno,bé,crec,de fet,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-061	semblança textual provisional	8	a nivell,a veure,bueno,bé,crec,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-062	semblança textual provisional	6	bueno,bé,crec,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-063	semblança textual provisional	6	a nivell,a veure,bé,crec,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-064	semblança textual provisional	6	a veure,bé,crec,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-065	semblança textual provisional	8	a veure,bueno,bé,crec,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-023	pa-066	semblança textual provisional	7	a nivell,bueno,bé,crec,de fet,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-026	semblança textual provisional	10	a veure,bueno,bé,clar,doncs,evidentment,perquè,reformeta,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-027	semblança textual provisional	11	bueno,bé,clar,crec,de fet,diguem,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-028	semblança textual provisional	7	bueno,bé,clar,de fet,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-029	semblança textual provisional	6	bueno,bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-030	semblança textual provisional	9	a veure,bueno,bé,clar,crec,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-031	semblança textual provisional	8	a veure,bueno,bé,clar,crec,de fet,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-032	semblança textual provisional	5	bueno,bé,clar,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-033	semblança textual provisional	7	bé,clar,diguem,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-034	semblança textual provisional	11	a veure,bueno,bé,clar,crec,diguem,doncs,perquè,reformeta,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-035	semblança textual provisional	8	bueno,bé,clar,crec,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-036	semblança textual provisional	8	a veure,bueno,bé,clar,doncs,evidentment,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-037	semblança textual provisional	7	bueno,bé,clar,diguem,doncs,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-038	semblança textual provisional	9	bueno,bé,clar,crec,diguem,doncs,perquè,reformeta,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-039	semblança textual provisional	8	bueno,bé,clar,crec,diguem,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-040	semblança textual provisional	6	bé,crec,de fet,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-041	semblança textual provisional	10	a veure,bueno,bé,clar,crec,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-042	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-043	semblança textual provisional	4	bueno,crec,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-045	semblança textual provisional	8	a veure,bueno,bé,clar,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-046	semblança textual provisional	8	bueno,bé,clar,crec,diguem,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-048	semblança textual provisional	8	a veure,bueno,bé,clar,crec,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-049	semblança textual provisional	9	a veure,bueno,bé,clar,crec,diguem,evidentment,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-055	semblança textual provisional	9	a veure,bueno,bé,clar,doncs,evidentment,perquè,reformeta,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-056	semblança textual provisional	10	a veure,bueno,bé,clar,crec,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-057	semblança textual provisional	7	bueno,bé,de fet,diguem,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-058	semblança textual provisional	10	a veure,bueno,bé,clar,crec,diguem,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-059	semblança textual provisional	8	bueno,bé,clar,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-060	semblança textual provisional	9	a veure,bueno,bé,crec,de fet,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-061	semblança textual provisional	9	a veure,bueno,bé,clar,crec,doncs,evidentment,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-062	semblança textual provisional	10	bueno,bé,clar,crec,diguem,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-063	semblança textual provisional	6	a veure,bé,clar,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-064	semblança textual provisional	8	a veure,bé,clar,crec,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-065	semblança textual provisional	9	a veure,bueno,bé,clar,crec,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-025	pa-066	semblança textual provisional	6	bueno,bé,crec,de fet,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-027	semblança textual provisional	9	bueno,bé,clar,doncs,evidentment,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-028	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-029	semblança textual provisional	7	a nivell,bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-030	semblança textual provisional	8	a veure,bueno,bé,clar,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-031	semblança textual provisional	6	a veure,bueno,bé,clar,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-032	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-033	semblança textual provisional	6	bé,clar,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-034	semblança textual provisional	11	a nivell,a veure,bueno,bé,clar,doncs,llavors,perquè,reformeta,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-035	semblança textual provisional	7	bueno,bé,clar,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-036	semblança textual provisional	10	a nivell,a veure,bueno,bé,clar,doncs,evidentment,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-037	semblança textual provisional	7	bueno,bé,clar,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-038	semblança textual provisional	10	a nivell,bueno,bé,clar,doncs,llavors,o sigui,perquè,reformeta,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-039	semblança textual provisional	6	bueno,bé,clar,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-040	semblança textual provisional	4	bé,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-041	semblança textual provisional	10	a veure,bueno,bé,clar,doncs,evidentment,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-043	semblança textual provisional	3	bueno,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-045	semblança textual provisional	9	a veure,bueno,bé,clar,doncs,evidentment,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-046	semblança textual provisional	7	bueno,bé,clar,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-048	semblança textual provisional	10	a nivell,a veure,bueno,bé,clar,llavors,o sigui,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-049	semblança textual provisional	10	a nivell,a veure,bueno,bé,clar,evidentment,llavors,o sigui,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-055	semblança textual provisional	12	a nivell,a veure,bueno,bé,clar,doncs,evidentment,llavors,o sigui,perquè,reformeta,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-056	semblança textual provisional	10	a veure,bueno,bé,clar,doncs,evidentment,o sigui,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-057	semblança textual provisional	7	a nivell,bueno,bé,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-058	semblança textual provisional	10	a nivell,a veure,bueno,bé,clar,doncs,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-059	semblança textual provisional	10	a nivell,bueno,bé,clar,doncs,evidentment,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-060	semblança textual provisional	8	a nivell,a veure,bueno,bé,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-061	semblança textual provisional	11	a nivell,a veure,bueno,bé,clar,doncs,evidentment,llavors,o sigui,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-062	semblança textual provisional	9	bueno,bé,clar,doncs,evidentment,o sigui,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-063	semblança textual provisional	8	a nivell,a veure,bé,clar,doncs,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-064	semblança textual provisional	9	a veure,bé,clar,doncs,evidentment,llavors,o sigui,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-065	semblança textual provisional	10	a veure,bueno,bé,clar,doncs,llavors,o sigui,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-026	pa-066	semblança textual provisional	6	a nivell,bueno,bé,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-028	semblança textual provisional	8	bueno,bé,clar,de fet,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-029	semblança textual provisional	7	bueno,bé,clar,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-030	semblança textual provisional	8	bueno,bé,clar,crec,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-031	semblança textual provisional	7	bueno,bé,clar,crec,de fet,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-032	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-033	semblança textual provisional	7	bé,clar,diguem,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-034	semblança textual provisional	10	bueno,bé,clar,crec,diguem,doncs,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-035	semblança textual provisional	8	bueno,bé,clar,crec,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-036	semblança textual provisional	8	bueno,bé,clar,doncs,evidentment,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-037	semblança textual provisional	8	bueno,bé,clar,diguem,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-038	semblança textual provisional	9	bueno,bé,clar,crec,diguem,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-039	semblança textual provisional	8	bueno,bé,clar,crec,diguem,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-040	semblança textual provisional	6	bé,crec,de fet,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-041	semblança textual provisional	10	bueno,bé,clar,crec,doncs,evidentment,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-042	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-043	semblança textual provisional	4	bueno,crec,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-045	semblança textual provisional	8	bueno,bé,clar,crec,doncs,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-046	semblança textual provisional	8	bueno,bé,clar,crec,diguem,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-048	semblança textual provisional	8	bueno,bé,clar,crec,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
